Borough,Block,Lot,"Tax Class Code","Building Class","Community Board","Council District",number,name,zip,"Water Debt Only","Sold in Regular / Subsequent Sale","Trust Destination"
4,12983,26,4,M1,412,27,131-09,FARMERS BOULEVARD,11434,NO,Regular,1998-2
4,12983,27,4,Z9,412,27,131-07,FARMERS BOULEVARD,11434,NO,Subsequent,2016-A
4,13022,43,1,B2,412,31,137-07,BEDELL STREET,11413,YES,Regular,2016-A
4,13022,64,4,K4,412,27,136-11,FARMERS BOULEVARD,11434,NO,Subsequent,1998-2
4,13029,41,1,B2,412,27,139-12,SPRINGFIELD BLVD,11413,YES,Regular,2016-A
4,13037,71,1,B3,413,31,218-11,140 AVENUE,11413,NO,Regular,2016-A
4,13041,9,1,B1,412,31,183-18,140 AVENUE,11413,NO,Subsequent,2016-A
4,13041,59,1,B1,412,31,140-11,183 STREET,11413,YES,Subsequent,2016-A
4,13044,76,1,B2,412,,140-14,CHARLES LANE,11413,NO,Subsequent,2016-A
4,13084,110,4,E9,413,31,143-45,SPRINGFIELD BLVD,11413,YES,Regular,2016-A
4,13117,38,1,B1,413,31,135-07,222 STREET,11413,YES,Regular,2016-A
4,13117,59,1,B1,413,31,135-24,223 STREET,11413,NO,Subsequent,2016-A
4,13132,20,1,A2,413,31,137-33,226 STREET,11413,NO,Regular,2016-A
4,13145,67,1,B3,413,31,219-15,141 ROAD,11413,YES,Subsequent,2016-A
4,13152,35,4,W9,413,,141-19,141 ROAD,11413,NO,Regular,2016-A
4,13158,49,1,B3,413,31,134-30,231 STREET,11413,YES,Regular,2016-A
4,13166,32,1,A1,413,31,135-07,231 STREET,11413,NO,Subsequent,2016-A
4,13181,32,1,B3,413,31,138-05,232 STREET,11413,YES,Regular,2016-A
4,13181,44,1,B3,413,31,138-14,233 STREET,11422,YES,Subsequent,2016-A
4,13183,60,1,A1,413,31,139-44,229 STREET,11413,NO,Subsequent,1998-2
4,13198,27,4,K2,413,31,234-04,MERRICK BOULEVARD,11422,NO,Regular,2016-A
4,13199,65,1,B3,413,31,234-11,135 AVENUE,11422,YES,Subsequent,2016-A
4,13206,16,4,W9,413,31,133-53,242 STREET,11422,NO,Regular,2016-A
4,13234,9,1,B1,413,31,136-41,BROOKVILLE BOULEVARD,11422,YES,Regular,2016-A
4,13279,33,1,A1,413,31,144-98,167 STREET,11434,NO,Regular,2016-A
4,13306,182,1,A2,413,31,146-19,176 STREET,11434,NO,Subsequent,2016-A
,,,,,,,,,,,,
Borough,Block,Lot,"TaxClassCode","BuildingClass","CommunityBoard","CouncilDistrict",House Number,Street Name,Zip Code,"WaterDebtOnly","Sold in Regular/ SubsequentSale","TrustDestination"
4,13332,131,1,S2,413,31,145-61,FARMERS BOULEVARD,11434,NO,Regular,2016-A
4,13341,20,4,K1,413,31,145-103,GUY R BREWER BLVD,11434,NO,Regular,2016-A
4,13341,36,4,V1,413,31,145-73,FARMERS BOULEVARD,11434,NO,Subsequent,2016-A
4,13342,28,1,B3,413,31,145-105,178 PLACE,11434,NO,Regular,2016-A
4,13435,50,1,B3,413,31,147-20,223 STREET,11413,YES,Regular,2016-A
4,13455,1,1,B2,413,,121-01,147 AVENUE,11436,YES,Subsequent,2016-A
4,13457,46,1,B2,413,31,146-16,224 STREET,11413,YES,Regular,2016-A
4,13458,21,1,C0,413,31,224-15,147 AVENUE,11413,YES,Subsequent,2016-A
4,13466,41,1,A2,413,31,146-12,232 STREET,11413,NO,Regular,2016-A
4,13478,21,1,B2,413,31,221-08,145 AVENUE,11413,NO,Subsequent,2016-A
4,13497,56,1,A2,413,31,144-26,228 STREET,11413,NO,Regular,2016-A
4,13499,47,1,A2,413,31,144-19,229 STREET,11413,NO,Regular,2016-A
4,13599,45,4,P9,413,,245-02,245 STREET,11422,NO,Regular,2016-A
4,13626,7,1,B3,413,31,141-07,HOOK CREEK BOULEVARD,11422,YES,Regular,2016-A
4,13644,40,1,B2,413,31,245-29,149 ROAD,11422,YES,Regular,2016-A
4,13657,49,1,B1,413,31,253-03,CRAFT AVENUE,11422,NO,Regular,2016-A
4,13672,61,1,C0,413,31,257-05,148 ROAD,11422,YES,Regular,2016-A
4,13679,1027,1,R3,413,31,258-17,CRAFT AVENUE,11422,NO,Regular,2016-A
4,13728,25,4,K1,413,31,147-26,BROOKVILLE BOULEVARD,11422,NO,Regular,2016-A
4,13732,21,1,A2,413,31,235-11,148 ROAD,11422,NO,Subsequent,2016-A
4,13921,124,4,V1,413,31,17,MEYER AVENUE,11422,NO,Subsequent,2016-A
4,14161,41,1,A1,410,32,157-45,100 STREET,11414,NO,Subsequent,2016-A
4,14176,34,1,B2,410,32,96-11,160 AVENUE,11414,NO,Subsequent,2016-A
4,14200,9,1,B3,410,32,98-18,162 AVENUE,11414,YES,Regular,2016-A
4,14228,161,1,A1,410,32,1,BAYVIEW AVENUE,11414,NO,Subsequent,2016-A
4,15324,47,1,B2,414,32,11,WEST 20 ROAD,11693,YES,Regular,2016-A
4,15479,24,1,A1,414,32,14-01,CHANNEL ROAD,11693,NO,Subsequent,2016-A
4,15513,9,1,C0,414,31,12-20,BEACH 9 STREET,11691,NO,Subsequent,2016-A
4,15528,6,4,K4,414,31,13-16,BEACH CHANNEL DRIVE,11691,NO,Subsequent,2016-A
4,15534,10,1,B1,414,31,13-29,BRUNSWICK AVENUE,11691,YES,Regular,2016-A
4,15544,48,1,C0,414,31,11-45,NAMEOKE STREET,11691,YES,Regular,2016-A
4,15560,8,4,G1,414,31,10-16,BEACH 19 STREET,11691,NO,Subsequent,2016-A
4,15560,34,4,K1,414,31,18-07,MOTT AVENUE,11691,NO,Subsequent,2016-A
4,15608,24,1,V0,414,,1-49,BEACH 4 STREET,11691,NO,Regular,2016-A
4,15624,25,4,K1,414,31,2-98,BEACH 14 STREET,11691,NO,Subsequent,2016-A
4,15629,70,1,V0,414,31,329,BEACH 15 STREET,11691,NO,Subsequent,2016-A
4,15661,80,4,K1,414,31,13-15,BEACH CHANNEL DRIVE,11691,NO,Subsequent,2016-A
4,15662,5,1,B3,414,31,13-47,CHANDLER STREET,11691,NO,Regular,2016-A
4,15663,41,2,C5,414,31,13-62,GIPSON STREET,11691,NO,Subsequent,2016-A
4,15663,101,1,B2,414,31,13-37,MC BRIDE STREET,11691,NO,Subsequent,2016-A
4,15670,175,1,A1,414,31,25-12,MOTT AVENUE,11691,NO,Regular,2016-A
,,,,,,,,,,,,
Borough,Block,Lot,"TaxClassCode","BuildingClass","CommunityBoard","CouncilDistrict",House Number,Street Name,Zip Code,"WaterDebtOnly","Sold in Regular/ SubsequentSale","TrustDestination"
4,15704,17,4,G1,414,31,10-32,BEACH 21 STREET,11691,NO,Regular,2016-A
4,15716,28,2,C5,414,31,23-41,MOTT AVENUE,11691,YES,Regular,2016-A
4,15725,40,4,W2,414,31,29-20,HEALY AVENUE,11691,NO,Subsequent,1998-2
4,15742,27,1,B3,414,31,8-31,HARTMAN LANE,11691,YES,Regular,2016-A
4,15769,34,1,B2,414,31,439,BEACH 21 STREET,11691,NO,Regular,2016-A
4,15771,33,1,C0,414,31,22-31,BROOKHAVEN AVENUE,11691,NO,Regular,2016-A
4,15773,44,1,B3,414,31,22-25,COLLIER AVENUE,11691,NO,Subsequent,2016-A
4,15788,120,1,V0,414,31,29-20,BROOKHAVEN AVENUE,11691,NO,Regular,2016-A
4,15788,121,1,B2,414,31,29-51A,FAR ROCKAWAY BLVD,11691,YES,Regular,2016-A
4,15788,220,1,B2,414,31,29-49A,FAR ROCKAWAY BLVD,11691,YES,Regular,2016-A
4,15788,322,1,C0,414,31,29-43B,FAR ROCKAWAY BLVD,11691,YES,Regular,2016-A
4,15793,19,2,C1,414,31,413,BEACH 28 STREET,11691,YES,Regular,2016-A
4,15804,28,1,C0,414,31,192,BEACH 29 STREET,11691,YES,Regular,2016-A
4,15818,7,1,B1,414,31,146,BEACH 27 STREET,11691,YES,Regular,2016-A
4,15818,71,1,C0,414,31,137,BEACH 26 STREET,11691,NO,Subsequent,2016-A
4,15828,1,4,M1,414,31,38-16,ROCKAWAY BEACH BLVD,11691,NO,Subsequent,1998-2
4,15833,70,1,B9,414,31,301,BEACH 42 STREET,11691,NO,Subsequent,2016-A
4,15891,5,4,K1,414,31,53-07,ROCKAWAY BEACH BLVD,11691,NO,Subsequent,2016-A
4,15910,57,1,C0,414,31,3-29,BEACH 65 STREET,11692,YES,Regular,2016-A
4,15913,64,4,K1,414,31,66-19,BEACH CHANNEL DRIVE,11692,NO,Subsequent,2016-A
4,15954,10,1,A1,414,31,418,BEACH 38 STREET,11691,NO,Subsequent,2016-A
4,15968,97,1,A9,414,31,429,BEACH 45 STREET,11691,NO,Subsequent,2016-A
4,16033,9,1,B2,414,31,520,BEACH 67 STREET,11692,NO,Subsequent,2016-A
4,16038,70,4,F9,414,31,64-08,BEACH CHANNEL DRIVE,11692,NO,Subsequent,2016-A
4,16040,75,4,K1,414,31,66-16,BEACH CHANNEL DRIVE,11692,NO,Subsequent,2016-A
4,16048,19,1,B9,414,31,69-19,ALMEDA AVENUE,11692,YES,Regular,2016-A
4,16051,7,1,B9,414,31,69-39,THURSBY AVENUE,11692,YES,Regular,2016-A
4,16064,41,1,C0,414,31,72-22,BURCHELL AVENUE,11692,NO,Subsequent,2016-A
4,16065,30,1,A1,414,31,72-23,BURCHELL AVENUE,11692,NO,Regular,2016-A
4,16065,75,4,K1,414,31,72-58,ELIZABETH AVENUE,11692,NO,Subsequent,2016-A
4,16065,131,1,A1,414,31,7223,BURCHELL AVENUE,11692,NO,Regular,2016-A
4,16069,29,4,M9,414,31,425,BEACH 72 STREET,11692,YES,Subsequent,2016-A
4,16075,120,4,Z9,414,31,75-02,AMSTEL BOULEVARD,11692,NO,Subsequent,2016-A
4,16078,56,1,A1,414,31,336,BEACH 74 STREET,11692,NO,Regular,2016-A
4,16078,57,4,V1,414,31,338,BEACH 74 STREET,11692,NO,Subsequent,2016-A
4,16083,1,2,S9,414,31,357,BEACH 70 STREET,11692,YES,Subsequent,2016-A
4,16118,37,1,B1,414,,354,BEACH CHANNEL DRIVE,11692,YES,Regular,2016-A
4,16118,59,1,A5,414,32,305,BEACH 86 STREET,11693,NO,Subsequent,2016-A
4,16120,1,4,K1,414,32,86-12,ROCKAWAY BEACH BLVD,11693,YES,Subsequent,2016-A
4,16121,133,4,E9,414,32,2-21,BEACH 87 STREET,11693,NO,Regular,2016-A
4,16121,143,4,K4,414,32,87-06,ROCKAWAY BEACH BLVD,11693,NO,Regular,2016-A
,,,,,,,,,,,,
Borough,Block,Lot,"TaxClassCode","BuildingClass","CommunityBoard","CouncilDistrict",House Number,Street Name,Zip Code,"WaterDebtOnly","Sold in Regular/ SubsequentSale","TrustDestination"
4,16136,19,1,A6,414,32,90-03,HOLLAND AVENUE,11693,NO,Regular,2016-A
4,16137,38,2,C1,414,32,151,BEACH 91 STREET,11693,NO,Subsequent,2016-A
4,16157,8,1,C0,414,32,2-14,BEACH 102 STREET,11694,YES,Regular,2016-A
4,16168,40,1,C0,414,32,190,BEACH 96 STREET,11693,YES,Regular,2016-A
5,1,210,4,T2,501,49,40,BAY STREET LANDING,10301,NO,Subsequent,1998-2
5,5,120,2,C5,501,49,5,SLOSSON TERRACE,10301,NO,Subsequent,2016-A
5,5,124,2,C5,501,49,13,SLOSSON TERRACE,10301,NO,Subsequent,2016-A
5,16,19,4,G1,501,49,109,MONTGOMERY AVENUE,10301,NO,Subsequent,2016-A
5,24,65,1,B2,501,49,232,DANIEL LOW TERRACE,10301,YES,Regular,2016-A
5,25,4,2,C3,501,49,413,WESTERVELT AVENUE,10301,NO,Regular,2016-A
5,25,5,2,C3,501,49,411,WESTERVELT AVENUE,10301,NO,Regular,2016-A
5,33,19,1,B3,501,49,48,BROOK STREET,10301,NO,Regular,2016-A
5,38,13,1,B2,501,49,168,BENZIGER AVENUE,10301,NO,Subsequent,2016-A
5,45,51,1,B3,501,49,151,HENDRICKS AVENUE,10301,NO,Subsequent,2016-A
5,51,202,2,S3,501,49,100,WESTERVELT AVENUE,10301,NO,Subsequent,2016-A
5,66,141,2,C3,501,49,180,FILLMORE STREET,10301,NO,Subsequent,2016-A
5,67,74,1,B2,501,49,144,VAN BUREN STREET,10301,YES,Regular,2016-A
5,83,1,1,S1,501,49,47,BRIGHTON AVENUE,10301,NO,Subsequent,2016-A
5,85,66,1,B2,501,49,153,BRIGHTON AVENUE,10301,YES,Regular,2016-A
5,104,13,4,K4,501,49,52,BRIGHTON AVENUE,10301,NO,Subsequent,2016-A
5,104,20,1,V0,501,49,38,BRIGHTON AVENUE,10301,NO,Subsequent,2016-A
5,106,15,1,B9,501,49,53,STANLEY AVENUE,10301,YES,Regular,2016-A
5,110,1004,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1006,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1008,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1010,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1014,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1015,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1021,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1024,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1028,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1031,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1032,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1034,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1036,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1039,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1042,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1043,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1044,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1047,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1049,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
,,,,,,,,,,,,
Borough,Block,Lot,"TaxClassCode","BuildingClass","CommunityBoard","CouncilDistrict",House Number,Street Name,Zip Code,"WaterDebtOnly","Sold in Regular/ SubsequentSale","TrustDestination"
5,110,1054,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1058,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1061,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1062,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1063,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1064,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1065,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1066,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1071,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1072,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1073,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1075,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1076,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1077,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1078,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1079,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1080,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1085,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1089,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1090,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1101,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1111,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1112,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1114,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1123,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1133,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1134,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1144,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1147,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1149,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1151,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1152,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1153,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1155,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1156,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1157,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1158,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1160,4,R5,501,49,97,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1161,4,R5,501,49,97,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1163,4,R5,501,49,97,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1164,4,R5,501,49,97,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
,,,,,,,,,,,,
Borough,Block,Lot,"TaxClassCode","BuildingClass","CommunityBoard","CouncilDistrict",House Number,Street Name,Zip Code,"WaterDebtOnly","Sold in Regular/ SubsequentSale","TrustDestination"
5,110,1166,4,R5,501,49,97,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1168,4,R5,501,49,97,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1169,4,R5,501,49,97,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1171,4,R5,501,49,89,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1172,4,R5,501,49,89,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1173,4,R5,501,49,89,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1174,4,R5,501,49,89,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1176,4,R5,501,49,89,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1177,4,R5,501,49,89,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1178,4,R5,501,49,89,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1180,4,R5,501,49,89,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1181,4,R5,501,49,89,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1182,4,R5,501,49,89,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1183,4,R5,501,49,89,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1184,4,R5,501,49,89,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1185,4,R5,501,49,89,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1186,4,R5,501,49,89,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1188,4,R5,501,49,89,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1189,4,R5,501,49,89,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1191,4,R5,501,49,89,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1193,4,R5,501,49,93,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1194,4,R5,501,49,93,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1195,4,R5,501,49,93,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1200,4,R5,501,49,93,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1201,4,R5,501,49,93,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1204,4,R5,501,49,130,CASTLETON COURT,10302,NO,Subsequent,1998-2
5,110,1205,4,R5,501,49,130,CASTLETON COURT,10302,NO,Subsequent,1998-2
5,110,1206,4,R5,501,49,130,CASTLETON COURT,10302,NO,Subsequent,1998-2
5,110,1207,4,R5,501,49,130,CASTLETON COURT,10302,NO,Subsequent,1998-2
5,110,1208,4,R5,501,49,130,CASTLETON COURT,10302,NO,Subsequent,1998-2
5,110,1209,4,R5,501,49,130,CASTLETON COURT,10302,NO,Subsequent,1998-2
5,110,1213,4,R5,501,49,101,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1214,4,R5,501,49,130,CASTLETON COURT,10302,NO,Subsequent,1998-2
5,110,1215,4,R5,501,49,130,CASTLETON COURT,10302,NO,Subsequent,1998-2
5,110,1216,4,R5,501,49,130,CASTLETON COURT,10302,NO,Subsequent,1998-2
5,110,1217,4,R5,501,49,130,CASTLETON COURT,10302,NO,Subsequent,1998-2
5,110,1218,4,R5,501,49,130,CASTLETON COURT,10302,NO,Subsequent,1998-2
5,110,1248,4,R5,501,49,110,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1249,4,R5,501,49,110,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1256,4,R5,501,49,110,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1259,4,R5,501,49,110,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
,,,,,,,,,,,,
Borough,Block,Lot,"TaxClassCode","BuildingClass","CommunityBoard","CouncilDistrict",House Number,Street Name,Zip Code,"WaterDebtOnly","Sold in Regular/ SubsequentSale","TrustDestination"
5,110,1264,4,R5,501,49,110,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1265,4,R5,501,49,110,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1269,4,R5,501,49,110,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1300,4,R5,501,49,41,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1301,4,R5,501,49,41,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,110,1302,4,R5,501,49,41,CASTLETON AVENUE,10301,NO,Subsequent,1998-2
5,116,37,1,B3,501,49,270,GLEN AVENUE,10301,YES,Regular,2016-A
5,119,140,1,B2,501,49,307,CASTLETON AVENUE,10301,NO,Regular,2016-A
5,149,277,1,A1,501,49,171,PELTON AVENUE,10310,NO,Regular,2016-A
5,156,48,4,K5,501,49,585,FOREST AVENUE,10310,NO,Subsequent,2016-A
5,158,129,1,V0,501,49,159,NORTH BURGHER AVENUE,10310,NO,Subsequent,1998-2
5,165,54,1,B2,501,49,374,BEMENT AVENUE,10310,YES,Subsequent,2016-A
5,177,25,1,A5,501,49,210,MARKET STREET,10310,NO,Regular,2016-A
5,180,42,1,B2,501,49,380,CARY AVENUE,10310,NO,Regular,2016-A
5,198,85,1,G0,501,49,36,BARKER STREET,10310,NO,Subsequent,2016-A
5,200,23,4,K4,501,49,1804,RICHMOND TERRACE,10310,NO,Regular,2016-A
5,207,23,4,W3,501,49,25,WEST STREET,10310,NO,Subsequent,1998-2
5,209,58,4,P9,501,49,1110,CASTLETON AVENUE,10310,NO,Subsequent,1998-2
5,211,43,4,K4,501,49,1190,CASTLETON AVENUE,10310,NO,Subsequent,2016-A
5,223,57,1,C0,501,49,666,CARY AVENUE,10310,NO,Subsequent,2016-A
5,404,17,1,A1,501,50,133,LATHROP AVENUE,10314,NO,Regular,2016-A
5,427,38,4,O1,501,50,844,JEWETT AVENUE,10314,NO,Subsequent,2016-A
5,483,55,1,A2,501,50,320,BRYSON AVENUE,10314,NO,Regular,2016-A
5,498,71,4,K4,501,49,222,BAY STREET,10301,YES,Subsequent,2016-A
5,500,22,4,M1,501,49,121,VAN DUZER STREET,10301,NO,Subsequent,1998-2
5,513,4,4,K2,501,49,558,BAY STREET,10304,NO,Subsequent,2016-A
5,515,1,1,B2,501,49,292,VAN DUZER STREET,10304,NO,Subsequent,2016-A
5,519,20,1,B2,501,49,490,VAN DUZER STREET,10304,YES,Subsequent,2016-A
5,521,124,1,B3,501,49,52,BEACH STREET,10304,YES,Regular,2016-A
5,524,10,4,K1,501,49,100,CANAL STREET,10304,NO,Subsequent,2016-A
5,526,14,2,C2,501,49,91,BROAD STREET,10304,NO,Subsequent,2016-A
5,529,12,1,C0,501,49,70,BROAD STREET,10304,NO,Subsequent,2016-A
5,541,51,1,G0,501,49,16,HUDSON STREET,10304,NO,Subsequent,2016-A
5,543,41,1,A1,501,49,96,GORDON STREET,10304,NO,Regular,2016-A
5,563,108,2,C3,501,49,244,GORDON STREET,10304,YES,Regular,2016-A
5,565,46,4,G2,501,49,290,BROAD STREET,10304,NO,Subsequent,2016-A
5,569,70,4,K4,501,49,68,VICTORY BOULEVARD,10301,NO,Subsequent,2016-A
5,569,223,1,B1,501,49,80,TOMPKINS CIRCLE,10301,NO,Subsequent,2016-A
5,631,200,4,K2,501,49,659,RICHMOND ROAD,10304,NO,Regular,2016-A
5,631,1001,4,RB,501,49,755,NARROWS ROAD NORTH,10304,NO,Subsequent,2016-A
5,631,1054,2,R4,501,49,755,NARROWS ROAD NORTH,10304,NO,Regular,2016-A
,,,,,,,,,,,,
Borough,Block,Lot,"TaxClassCode","BuildingClass","CommunityBoard","CouncilDistrict",House Number,Street Name,Zip Code,"WaterDebtOnly","Sold in Regular/ SubsequentSale","TrustDestination"
5,648,2,1,B2,501,49,49,HAMILTON STREET,10304,NO,Subsequent,2016-A
5,670,20,1,B9,501,49,66,LOGAN AVENUE,10301,YES,Regular,2016-A
5,690,157,1,A1,502,50,302,LIGHTNER AVENUE,10314,NO,Regular,2016-A
5,711,75,1,B2,501,50,11,ELVIN STREET,10314,YES,Regular,2016-A
5,809,41,1,B2,502,49,108,LIVINGSTON AVENUE,10314,NO,Regular,2016-A
5,814,12,1,B2,502,49,367,BRADLEY AVENUE,10314,YES,Regular,2016-A
5,869,745,1,A1,502,50,7,NORDEN STREET,10304,NO,Subsequent,2016-A
5,872,114,1,A3,502,50,260,BENEDICT ROAD,10304,NO,Regular,2016-A
5,942,83,1,B2,502,50,90,ST STEPHENS PLACE,10306,YES,Regular,2016-A
5,1014,16,1,B9,501,49,4,BOND STREET,10302,NO,Subsequent,2016-A
5,1024,3,4,K9,501,,203,PORT RICHMOND AVENUE,10302,NO,Regular,2016-A
5,1026,53,1,B2,501,49,158,JEWETT AVENUE,10302,NO,Regular,2016-A
5,1027,11,1,A1,501,49,913,POST AVENUE,10302,NO,Subsequent,2016-A
5,1033,21,2,C2,501,49,347,HEBERTON AVENUE,10302,NO,Subsequent,2016-A
